x,f(x),f'(x),f''(x),f'''(x)
-0.557788944723618,0.7326197231626432,0.8172943645331998,-0.5534839240822196,-3.886631886003416
-0.5276381909547738,0.7569924035360464,0.7988362047365313,-0.6709918271993713,-3.903426646643954
-0.4974874371859297,0.7807551003918327,0.7768317079275522,-0.7885821697803722,-3.891946277019323
-0.46733668341708556,0.8038009816813426,0.7512913698127124,-0.905389929266381,-3.8514093327360097
-0.437185929648241,0.826023928227437,0.7222520779476078,-1.0205309641790765,-3.781331868409322
-0.40703517587939686,0.8473193367712988,0.6897775505374389,-1.1331112203412657,-3.6815424518748063
-0.37688442211055273,0.8675849320009251,0.6539584914579837,-1.2422363277269883,-3.552193006832177
-0.3467336683417086,0.886721578847,0.6149124516627438,-1.3470214575459665,-3.393765189270791
-0.31658291457286447,0.9046340860958697,0.5727833911963801,-1.446601301383981,-3.207072077219599
-0.2864321608040199,0.9212319922587936,0.5277409402889568,-1.540140028774165,-2.993255033920926
-0.25628140703517577,0.9364303246564711,0.4799793623867337,-1.626841076632305,-2.7537756898308294
-0.22613065326633164,0.950150322830727,0.4297162264058564,-1.7059566236688557,-2.490403077131953
-0.1959798994974875,0.9623201176814219,0.37719079989523085,-1.7767966052531552,-2.205196039830904
-0.16582914572864338,0.9728753581440466,0.3226621790829504,-1.8387371292555568,-1.900481131059776
-0.1356783919597988,0.9817597777674161,0.2664071758765849,-1.8912281610758594,-1.5788262949540597
-0.10552763819095468,0.9889256942144738,0.20871798571360736,-1.9338003562682868,-1.2430107115140674
-7.537688442211055e-2,0.994334435483153,0.14989966364067633,-1.966070931723993,-0.8959912573351665
-4.5226130653266416e-2,0.9979566875171456,9.02674390719028e-2,-1.987748481047888,-0.5408661013070184
-1.5075376884422287e-2,0.9997727588349783,3.014390227643186e-2,-1.9986366562947877,-0.18083601080305844
1.5075376884422287e-2,0.9997727588349783,-3.014390227643186e-2,-1.9986366562947877,0.18083601080305844
4.5226130653266416e-2,0.9979566875171456,-9.02674390719028e-2,-1.987748481047888,0.5408661013070184
7.537688442211055e-2,0.994334435483153,-0.14989966364067633,-1.966070931723993,0.8959912573351665
0.10552763819095468,0.9889256942144738,-0.20871798571360736,-1.9338003562682868,1.2430107115140674
0.1356783919597988,0.9817597777674161,-0.2664071758765849,-1.8912281610758594,1.5788262949540597
0.16582914572864338,0.9728753581440466,-0.3226621790829504,-1.8387371292555568,1.900481131059776
0.1959798994974875,0.9623201176814219,-0.37719079989523085,-1.7767966052531552,2.205196039830904
0.22613065326633164,0.950150322830727,-0.4297162264058564,-1.7059566236688557,2.490403077131953
0.25628140703517577,0.9364303246564711,-0.4799793623867337,-1.626841076632305,2.7537756898308294
0.2864321608040199,0.9212319922587936,-0.5277409402889568,-1.540140028774165,2.993255033920926
0.31658291457286447,0.9046340860958697,-0.5727833911963801,-1.446601301383981,3.207072077219599
0.3467336683417086,0.886721578847,-0.6149124516627438,-1.3470214575459665,3.393765189270791
0.37688442211055273,0.8675849320009251,-0.6539584914579837,-1.2422363277269883,3.552193006832177
0.40703517587939686,0.8473193367712988,-0.6897775505374389,-1.1331112203412657,3.6815424518748063
0.437185929648241,0.826023928227437,-0.7222520779476078,-1.0205309641790765,3.781331868409322
0.46733668341708556,0.8038009816813426,-0.7512913698127124,-0.905389929266381,3.8514093327360097
0.4974874371859297,0.7807551003918327,-0.7768317079275522,-0.7885821697803722,3.891946277019323
0.5276381909547738,0.7569924035360464,-0.7988362047365313,-0.6709918271993713,3.903426646643954
0.557788944723618,0.7326197231626432,-0.8172943645331998,-0.5534839240822196,3.886631886003416
0.5879396984924625,0.7077438184866313,-0.8322213745018682,-0.43689566896604026,3.842622113776586
0.6180904522613067,0.6824706154220271,-0.843657142682506,-0.32202838109583065,3.772713906155021
0.6482412060301508,0.6569044786860823,-0.8516651030201469,-0.20964013034101936,3.6784551539297485
0.6783919597989949,0.6311475231597804,-0.8563308103172899,-0.10043917302474559,3.561597496126854
0.708542713567839,0.6052989704669393,-0.8577603501089288,4.921751180281708e-3,3.42406685856215
0.7386934673366836,0.579454555952717,-0.8560785902015017,0.10585021231186031,3.2679326401040623
0.7688442211055277,0.5537059904162777,-0.8514273018461356,0.20181794059919111,3.0953760926943286
