x,f(x),f'(x),f''(x),f'''(x)
-2.0,0.1353352832366127,0.1353352832366127,0.1353352832366127,0.1353352832366127
-1.9748743718592965,0.1387787456636551,0.1387787456636551,0.1387787456636551,0.1387787456636551
-1.949748743718593,0.14230982333191824,0.14230982333191824,0.14230982333191824,0.14230982333191824
-1.9246231155778895,0.14593074551808422,0.14593074551808422,0.14593074551808422,0.14593074551808422
-1.899497487437186,0.1496437982204106,0.1496437982204106,0.1496437982204106,0.1496437982204106
-1.8743718592964824,0.1534513256019508,0.1534513256019508,0.1534513256019508,0.1534513256019508
-1.849246231155779,0.15735573147049534,0.15735573147049534,0.15735573147049534,0.15735573147049534
-1.8241206030150754,0.16135948079616888,0.16135948079616888,0.16135948079616888,0.16135948079616888
-1.7989949748743719,0.16546510126764072,0.16546510126764072,0.16546510126764072,0.16546510126764072
-1.7738693467336684,0.1696751848879316,0.1696751848879316,0.1696751848879316,0.1696751848879316
-1.7487437185929648,0.17399238961082386,0.17399238961082386,0.17399238961082386,0.17399238961082386
-1.7236180904522613,0.17841944101890864,0.17841944101890864,0.17841944101890864,0.17841944101890864
-1.6984924623115578,0.18295913404432887,0.18295913404432887,0.18295913404432887,0.18295913404432887
-1.6733668341708543,0.18761433473330502,0.18761433473330502,0.18761433473330502,0.18761433473330502
-1.6482412060301508,0.19238798205555718,0.19238798205555718,0.19238798205555718,0.19238798205555718
-1.6231155778894473,0.19728308975976597,0.19728308975976597,0.19728308975976597,0.19728308975976597
-1.5979899497487438,0.2023027482762437,0.2023027482762437,0.2023027482762437,0.2023027482762437
-1.5728643216080402,0.20745012666801704,0.20745012666801704,0.20745012666801704,0.20745012666801704
-1.5477386934673367,0.21272847463155278,0.21272847463155278,0.21272847463155278,0.21272847463155278
-1.5226130653266332,0.21814112454839002,0.21814112454839002,0.21814112454839002,0.21814112454839002
-1.4974874371859297,0.223691493588974,0.223691493588974,0.223691493588974,0.223691493588974
-1.4723618090452262,0.22938308587001965,0.22938308587001965,0.22938308587001965,0.22938308587001965
-1.4472361809045227,0.23521949466676698,0.23521949466676698,0.23521949466676698,0.23521949466676698
-1.4221105527638191,0.241204404681525,0.241204404681525,0.241204404681525,0.241204404681525
-1.3969849246231156,0.2473415943699363,0.2473415943699363,0.2473415943699363,0.2473415943699363
-1.3718592964824121,0.253634938326431,0.253634938326431,0.253634938326431,0.253634938326431
-1.3467336683417086,0.2600884097303761,0.2600884097303761,0.2600884097303761,0.2600884097303761
-1.321608040201005,0.26670608285446407,0.26670608285446407,0.26670608285446407,0.26670608285446407
-1.2964824120603016,0.27349213563692537,0.27349213563692537,0.27349213563692537,0.27349213563692537
-1.271356783919598,0.28045085231918787,0.28045085231918787,0.28045085231918787,0.28045085231918787
-1.2462311557788945,0.2875866261506486,0.2875866261506486,0.2875866261506486,0.2875866261506486
-1.221105527638191,0.2949039621622656,0.2949039621622656,0.2949039621622656,0.2949039621622656
-1.1959798994974875,0.30240748001072104,0.30240748001072104,0.30240748001072104,0.30240748001072104
-1.170854271356784,0.310101916894951,0.310101916894951,0.310101916894951,0.310101916894951
-1.1457286432160805,0.3179921305468829,0.3179921305468829,0.3179921305468829,0.3179921305468829
-1.120603015075377,0.32608310229826964,0.32608310229826964,0.32608310229826964,0.32608310229826964
-1.0954773869346734,0.3343799402255556,0.3343799402255556,0.3343799402255556,0.3343799402255556
-1.07035175879397,0.3428878823747607,0.3428878823747607,0.3428878823747607,0.3428878823747607
-1.0452261306532664,0.35161230006841804,0.35161230006841804,0.35161230006841804,0.35161230006841804
-1.020100502512563,0.360558701296653,0.360558701296653,0.360558701296653,0.360558701296653
-0.9949748743718594,0.3697327341945451,0.3697327341945451,0.3697327341945451,0.3697327341945451
-0.9698492462311559,0.3791401906079673,0.3791401906079673,0.3791401906079673,0.3791401906079673
-0.9447236180904524,0.3887870097501541,0.3887870097501541,0.3887870097501541,0.3887870097501541
-0.9195979899497488,0.398679281951308,0.398679281951308,0.398679281951308,0.398679281951308
-0.8944723618090453,0.40882325250360946,0.40882325250360946,0.40882325250360946,0.40882325250360946
-0.8693467336683418,0.41922532560406023,0.41922532560406023,0.41922532560406023,0.41922532560406023
-0.8442211055276383,0.42989206839764726,0.42989206839764726,0.42989206839764726,0.42989206839764726
-0.8190954773869348,0.44083021512338133,0.44083021512338133,0.44083021512338133,0.44083021512338133
-0.7939698492462313,0.4520466713658265,0.4520466713658265,0.4520466713658265,0.4520466713658265
-0.7688442211055277,0.46354851841480577,0.46354851841480577,0.46354851841480577,0.46354851841480577
-0.743718592964824,0.4753430177360349,0.4753430177360349,0.4753430177360349,0.4753430177360349
-0.7185929648241205,0.48743761555550563,0.48743761555550563,0.48743761555550563,0.48743761555550563
-0.693467336683417,0.4998399475605156,0.4998399475605156,0.4998399475605156,0.4998399475605156
-0.6683417085427135,0.5125578437203091,0.5125578437203091,0.5125578437203091,0.5125578437203091
-0.64321608040201,0.5255993332293751,0.5255993332293751,0.5255993332293751,0.5255993332293751
-0.6180904522613064,0.5389726495765216,0.5389726495765216,0.5389726495765216,0.5389726495765216
-0.5929648241206029,0.5526862357429276,0.5526862357429276,0.5526862357429276,0.5526862357429276
-0.5678391959798994,0.5667487495324537,0.5667487495324537,0.5667487495324537,0.5667487495324537
-0.5427135678391959,0.5811690690375767,0.5811690690375767,0.5811690690375767,0.5811690690375767
-0.5175879396984924,0.5959562982443998,0.5959562982443998,0.5959562982443998,0.5959562982443998
-0.49246231155778886,0.6111197727802752,0.6111197727802752,0.6111197727802752,0.6111197727802752
