x,f(x),f'(x),f''(x),f'''(x)
-6.283185307179586,2.4492935982947064e-16,1.0,-2.4492935982947064e-16,-1.0
-6.220037716152656,6.310563131267372e-2,0.9980068533314933,-6.310563131267372e-2,-0.9980068533314933
-6.1568901251257255,0.12595970506771748,0.9920353585932579,-0.12595970506771748,-0.9920353585932579
-6.093742534098794,0.18831166648971848,0.9821093199149803,-0.18831166648971848,-0.9821093199149803
-6.030594943071864,0.2499129623703088,0.9682683053985071,-0.2499129623703088,-0.9682683053985071
-5.967447352044934,0.3105180318741691,0.9505674893877828,-0.3105180318741691,-0.9505674893877828
-5.904299761018003,0.36988528541654697,0.9290774325277305,-0.36988528541654697,-0.9290774325277305
-5.841152169991073,0.4277780677102096,0.9038838004888236,-0.4277780677102096,-0.9038838004888236
-5.778004578964142,0.4839656011428394,0.8750870224785934,-0.4839656011428394,-0.8750870224785934
-5.714856987937211,0.538223905724289,0.8428018909013504,-0.538223905724289,-0.8428018909013504
-5.651709396910281,0.5903366919365287,0.8071571037619851,-0.5903366919365287,-0.8071571037619851
-5.588561805883351,0.6400962229271073,0.7682947516379706,-0.6400962229271073,-0.7682947516379706
-5.52541421485642,0.6873041426091843,0.7263697512646394,-0.6873041426091843,-0.7263697512646394
-5.462266623829489,0.7317722663670773,0.6815492279916333,-0.7317722663670773,-0.6815492279916333
-5.399119032802559,0.7733233312153395,0.6340118495722382,-0.7733233312153395,-0.6340118495722382
-5.335971441775628,0.8117917024210209,0.5839471139413059,-0.8117917024210209,-0.5839471139413059
-5.272823850748698,0.847024033772299,0.5315545938209012,-0.847024033772299,-0.5315545938209012
-5.209676259721768,0.8788798788614604,0.47704314116488955,-0.8788798788614604,-0.47704314116488955
-5.146528668694837,0.9072322509454813,0.42063005461378433,-0.9072322509454813,-0.42063005461378433
-5.083381077667907,0.9319681291524348,0.36254021327862473,-0.9319681291524348,-0.36254021327862473
-5.020233486640976,0.9529889090158394,0.3030051803068723,-0.9529889090158394,-0.3030051803068723
-4.957085895614045,0.9702107955409863,0.24226227980378293,-0.9702107955409863,-0.24226227980378293
-4.893938304587115,0.98356513723637,0.1805536507889021,-0.98356513723637,-0.1805536507889021
-4.830790713560185,0.9929986997786696,0.11812528195890803,-0.9929986997786696,-0.11812528195890803
-4.767643122533254,0.9984738782203788,5.522603110450836e-2,-0.9984738782203788,-5.522603110450836e-2
-4.704495531506323,0.9999688468941563,-7.893366909713777e-3,-0.9999688468941563,7.893366909713777e-3
-4.641347940479393,0.9974776464163387,-7.098129964801624e-2,-0.9974776464163387,7.098129964801624e-2
-4.578200349452462,0.9910102074427921,-0.13378628010447927,-0.9910102074427921,0.13378628010447927
-4.515052758425532,0.9805923110824041,-0.19605794920397804,-0.9805923110824041,0.19605794920397804
-4.451905167398602,0.9662654861260219,-0.2575480738068965,-0.9662654861260219,0.2575480738068965
-4.38875757637167,0.9480868435005093,-0.3180115362392388,-0.9480868435005093,0.3180115362392388
-4.32560998534474,0.9261288486078411,-0.37720731140357633,-0.9261288486078411,0.37720731140357633
-4.26246239431781,0.9004790324567515,-0.4348994275757932,-0.9004790324567515,0.4348994275757932
-4.199314803290879,0.8712396427384596,-0.49085790705759375,-0.8712396427384596,0.49085790705759375
-4.136167212263949,0.8385272362373775,-0.5448596829350704,-0.8385272362373775,0.5448596829350704
-4.073019621237018,0.8024722142015777,-0.5966894882888565,-0.8024722142015777,0.5966894882888565
-4.009872030210088,0.7632183025251688,-0.6461407143112093,-0.7632183025251688,0.6461407143112093
-3.946724439183157,0.7209219788147162,-0.693016233909332,-0.7209219788147162,0.693016233909332
-3.8835768481562267,0.6757518486236087,-0.737129187511779,-0.6757518486236087,0.737129187511779
-3.8204292571292964,0.6278879733408584,-0.7783037279455299,-0.6278879733408584,0.7783037279455299
-3.7572816661023656,0.5775211524135885,-0.8163757214143992,-0.5775211524135885,0.8163757214143992
-3.6941340750754352,0.5248521627644683,-0.8511934017844947,-0.5248521627644683,0.8511934017844947
-3.6309864840485044,0.47009095843600274,-0.882617975568547,-0.47009095843600274,0.882617975568547
-3.567838893021574,0.41345583365213395,-0.9105241751974622,-0.41345583365213395,0.9105241751974622
-3.5046913019946437,0.3551725526334284,-0.9348007583735983,-0.3551725526334284,0.9348007583735983
-3.441543710967713,0.2954734496346698,-0.9553509515151949,-0.2954734496346698,0.9553509515151949
-3.3783961199407826,0.23459650279236863,-0.972092835524257,-0.23459650279236863,0.972092835524257
-3.315248528913852,0.1727843854740992,-0.9849596723401105,-0.1727843854740992,0.9849596723401105
-3.2521009378869215,0.11028349891127483,-0.9939001709768879,-0.11028349891127483,0.9939001709768879
-3.188953346859991,4.734298997155796e-2,-0.9988786919844436,-4.734298997155796e-2,0.9988786919844436
-3.1258057558330603,-1.5786242013637264e-2,-0.9998753895176573,1.5786242013637264e-2,0.9998753895176573
-3.06265816480613,-7.88525454074766e-2,-0.9968862904477932,7.88525454074766e-2,0.9968862904477932
-2.999510573779199,-0.14160451942495203,-0.9899233102005571,0.14160451942495203,0.9899233102005571
-2.936362982752269,-0.20379201629015234,-0.9790142052577144,0.20379201629015234,0.9790142052577144
-2.8732153917253385,-0.2651671383986787,-0.9642024625116117,0.2651671383986787,0.9642024625116117
-2.8100678006984077,-0.32548522651021206,-0.945547125913667,0.32548522651021206,0.945547125913667
-2.7469202096714773,-0.384505835032011,-0.9231225611078606,0.384505835032011,0.9231225611078606
-2.683772618644547,-0.44199369050557913,-0.8970181589874635,0.44199369050557913,0.8970181589874635
